town,business_name,phone,address,website
"Sheffield","Top Glass Window Cleaners","07939 261090","155 Longfield Ln","http://www.topglasswindowcleaners.co.uk/"
"Sheffield","Window repair experts","07753 218407","19 Baxter Mews","http://www.windowrepairexperts.co.uk/"
"Sheffield","Reliance.Com Ltd","07841 474987","Reliance House, 38 Cotswold Ave","http://reliance-ltd.com/"
"Sheffield","P and P Window Cleaning Services","07895 823797","Meadow Side Rd","http://www.pandpwindowcleaning.co.uk/"
"Sheffield","THE WINDOW CLEANER","07340 226103","Ebor Court, UNIT 1",""
"Sheffield","Goodwins window cleaning services","07852 928700","24 Oaklands Ave",""
"Sheffield","Nathans Window Cleaning & Gutter services","07972 838129","","https://nathanswindowsandgutters.co.uk/"
"Sheffield","Rossington Window Cleaning","07916 930932","","https://www.rossingtonwindowcleaning.com/"
"Sheffield","LJ Window Cleaning","07453 605210","1 New Mills Rd","https://www.ljwindowcleaning.net/"
"Manchester","AG WALKER - Window Cleaning Manchester","07766 543074","86 Bury Old Rd","http://www.agwalker.co.uk/"
"Manchester","R'n'B Window Cleaning","07970 024993","45 Shaw Head Dr","https://rnbwindowcleaning.co.uk/"
"Manchester","icleanltd","07463 183667","20 St Mary's Parsonage","https://www.icleanltd.co.uk/"
"Manchester","Hulme Window Cleaners","07934 153102","1 Hillfoot Walk",""
"Manchester","easy Gutter and window cleaning","07311 828990","21 Bidston Ave","https://easygutterclearing.co.uk/"
"Manchester","South Manchester commercial window cleaning","07944 164643","",""
"Manchester","ServiceLine Cleaning","07832 185043","19 Water St","https://www.servicelinecleaning.co.uk/"
"Manchester","A Star Cleaning Specialists","07470 669502"," · Initial Business Centre, Wilson Park, Monsall Rd","http://www.astarcleaningspecialists.co.uk/"
"Manchester","David Wood Window And gutter cleaning","07788 121602","44 Tottenham Dr","http://www.windowgutterclean.co.uk/"
"Manchester","Bolton Window Cleaners","07507 777085","65 Manchester Rd","http://www.boltonwindowcleaners.co.uk/"
"Manchester","Tim Bevan Cleaning","07732 737583","34 Starling Cl","http://timbevancleaning.com/"
"Manchester","Leon's Window Cleaning","07875 386227","118 Seedley Terrace",""
"Manchester","AC Window Cleaning - Altrincham","07521 526080","17 Royce Ave","http://acwindowcleaning.me.uk/"
"Manchester","Cleaners With Pride","07840 017649","23 Pattishall Cl","https://www.cleanerswithpride.co.uk/"
"Manchester","Hands Cleaner Windows","07496 631115","Wendover Rd",""
"Manchester","PK Window Cleaning","07782 562791","31 Sidmouth Rd","https://www.pkcleaning.com/window-cleaning-sale"
"Manchester","ASJ window cleaning","07795 417622","4 Birch Dr",""
"Manchester","Wilson’s reach and wash window cleaning","07749 826573","","http://www.wilsonreachandwash.co.uk/"
"Manchester","High Class Cleaning Services","07767 453757","23 Landsberg Rd","https://www.highclasscleaning.co.uk/"
"Manchester","PK Cleaning","07480 803231"," · 16 Maple Rd","https://www.pkcleaning.com/window-cleaning-swinton"
"Manchester","Manchester Exterior Cleaning","07952 306408","176, 100 The Quays","http://www.manchesterexteriorcleaning.co.uk/"
"Manchester","K & M External Cleaning","07468 573080","43 Oldham Rd",""
"Manchester","MK Supreme Clean Limited","07848 884459","7 Tollemache Cl","https://www.mksupremeclean.co.uk/"
"Manchester","Smartscrub Manchester Cleaners","07508 105192","","https://www.smartscrub.co.uk/"
"Manchester","Grime2shine manchester","07706 551233","Great Mdw","http://www.grime2shinemanchester.co.uk/"
"Manchester","AJ Cleaning Services Window Commercial & Domestic Cleaning - Middleton - Manchester","07894 685375","61 Uplands","http://www.aj-cleaning-services.co.uk/"
"Manchester","Clever Services Ltd","07902 473954","2 Booth St","https://www.facebook.com/clevercleaningservices"
"Manchester","Cleanfix Contract Services ltd","07553 080832"," · 39 Carsdale Rd","https://cleanfixltd.co.uk/"
"Manchester","Facilities Support Cleaning Manchester","07983 654122","45 Golborne Ave","https://facilitiessupportcleaning.com/"
"Manchester","Benjamin Gort Manchester Window Cleaner","07501 230867","Unit 1, Off Osborne Rd",""
"Manchester","AJOL Cleaning Services Manchester","07493 253331"," · 66B Floyd Ave","http://www.ajolcleaningservices.co.uk/"
"Manchester","Altrincham Window Cleaners / Hale Bowdon / Wilmslow","07967 265615","46 Ashfield Rd","https://altrincham-window-cleaning.ueniweb.com/"
"Manchester","Miller Cleaning Services","07468 528048","184 Windsor Rd","https://www.millercleaningservices.co.uk/"
"Manchester","Aqua Clean Pro – Jet Washing, Windows, Valeting & General Cleaning Service - Manchester","07926 576337","19 Oakford Ave","http://aquacleanpro.co.uk/"
"Manchester","Squeaky Pro Services","07990 309507","","https://www.squeakyproservices.co.uk/"
"Bradford","BASTOW window cleaning & pressure washing services","07769 978350","22 New House Ln",""
"Bradford","Trusted Cleanerz Ltd","07858 424693","7 Elwyn Grove","https://trustedcleanerz.com/"
"Bradford","AB's Pristine Clean (window cleaning)","07830 160642","Spring Park Rd","https://abspristineclean.co.uk/"
"Bradford","C D V Cleaning Services","07961 835038","Forber Grove","http://www.cdvclean.co.uk/"
"Bradford","DCS reach & wash window cleaners Bradford","07468 018948","39 Blackshaw Dr",""
"Bradford","LSV Exterior Cleaning Services","07946 764629","26 Harbour Cres","http://lsv.services/"
"Bradford","JSB roof, gutter & window cleaning services","07772 366359","38 Lucy Hall Dr",""
"Bradford","J&A Cleaning Services","07783 728029","Woolcombers Way","https://m.facebook.com/J4CleaningService"
"Bradford","WH Cleaning Services (bradford)","07908 631197","",""
"Bradford","Yorkshire Prestige Cleaning","07734 036240","310 Killinghall Rd",""
"Bradford","JPC Window Cleaning","07713 882417","343 Whitehall Rd","https://www.jpcwindowcleaning.co.uk/"
"Bradford","Kleen-Zone","07761 408602","15 Lordsfield Pl",""
"Bradford","Bradford and leeds","07555 998927","",""
"Bradford","G Wagon Cleaning Services","07904 091804","35, Underwood House, N Wing","https://www.gwagoncleaningservices.co.uk/"
"Bradford","Renlim window cleaning Ltd","07540 254450","67 Swallow Dr","https://renlimwindowcleaningltd.com/"
"Bradford","Kapre Enterprises Window Cleaning","07511 319705","4 Coop Place",""
"Bradford","GNT Services","07863 966118","2 Church Close","https://www.gntservices.co.uk/"
"Bradford","Lightowler Window Cleaning","07398 549769","228 Leeds Rd",""
"Bradford","Aquamarine window cleaning","07979 790482","Staynton Cres","https://www.aquamarinewindowcleaning.co.uk/"
"Bradford","Chad Spencer Professional Window Cleaning","07805 489616","","http://www.facebook.com/chadspencerprofessionalwindowcleaning"
"Bradford","YWCS - Yorkshire Window Cleaning Services","07778 234468","13 May Ave","http://www.ywcs.co.uk/"
"Bradford","ProClean Property Services Ltd","07593 032998","","https://procleanpropertyservices.co.uk/"
"Bradford","Crystal Clear Window Cleaners Bradford","07897 416236","719 Thornton Rd",""
"Bradford","Crossley Cleaning Services","07407 536180","Unit 4, Imperial Court, 869 Thornton Rd",""
"Bradford","AKW Exterior Cleaning","07852 516257","53 Moore Ave","https://www.akwec.co.uk/"
"Bradford","Windoworx Cleaning Services","07708 200506","6 Broadstone Way",""
"Bradford","Spotless Property Maintenance","07832 571837","","https://www.spotlessproperty.co.uk/"
"Bradford","Bravo Window Cleaning","07792 128278","1097 Bradford Rd","http://bravowindowcleaning.co.uk/"
"Bradford","Spanish Supplies","07367 058364","Spanish Supplies, 33 Bradford Rd","http://www.facebook.com/spanishsupplies"
"Bradford","Greenwood Window Cleaning Limited","07871 508058","Industrial Estate, Unit 8A Two Bridges Rd","https://greenwoodwindowcle.wixsite.com/website"
"Bradford","Thompson Pro Cleaning","07916 229202","208 Broadway","http://www.thompsonprocleaning.co.uk/"
"Bradford","Glass Perfect Window Cleaning Services","07861 921246","3 Mornington Rd","https://www.facebook.com/GlassPerfectWilsden/"
"Bradford","Pro Ex Maintenance Ltd","07858 094233","",""
"Bradford","The Gutter sucker Cleckheaton","07557 534624","158 Hunsworth Ln","https://theguttersucker.com/"
"Bradford","Muckblast","07354 402078","","http://www.muckblast.co.uk/"
"Bradford","Wheelie clean","07460 244809","","https://wheelie-cleaner.co.uk/"
"Bradford","VETRO CLEAN - Holmfirth Window Cleaner","07949 143310","","http://www.vetroclean.co.uk/"
"Bradford","B1 Handyman Services - Shipley; Bradford; Keighley; West Yorkshire","07936 475452","Nab Ln","https://linktr.ee/b1handyman.co.uk"
"Bradford","Speed Blinds","07966 100450"," · Near City Center, 14 Ariba Ave","https://speedblinds.co.uk/"
"Bradford","J Brown Cleaning Services","07415 638567","",""
"Bradford","Vibrant Views Window Cleaning","07725 189638","","http://www.vibrantviewswindowcleaning.co.uk/"
"Bradford","Ashton window cleaning","07443 666725","69 Parkfield Ct",""
"Edinburgh","Edinburgh Window Cleaners","07775 413944","","https://www.edinburghwindowcleaners.com/"
"Edinburgh","T. Bryant Edinburgh Window Cleaning","07899 580816","Third Floor, T. Bryant Window Cleaning, 3 Hill St","http://edinburghwindowcleaning.co.uk/"
"Edinburgh","T. Bryant - Window Cleaner Edinburgh","07881 658436"," · 26 Pilton Park","https://tbryant.co.uk/"
"Edinburgh","Edinburgh Window Cleaning Services","07848 452347","","https://edinburghwindowcleaningservices.co.uk/"
"Edinburgh","Pro Window Cleaning Services Ltd","07568 531681","100, 2 Ferry Rd.","https://prowindowcleaningservices.co.uk/"
"Edinburgh","Magic Shine Window Cleaning - Window Cleaners Edinburgh","07412 999281","3 Mannering Pl","https://magicshinewindowcleaning.co.uk/"
"Edinburgh","Clean Window Cleaning","07871 288911","63 N Gyle Grove","http://www.cleanwindowcleaning.co.uk/"
"Edinburgh","SF Window Cleaning","07496 250797","12 Albion Pl","https://www.facebook.com/SFwindowCleaning3/"
"Edinburgh","Stein & Co","07543 767954","5 S Charlotte St","http://steinandco.co.uk/"
"Edinburgh","Proshine Specialised Cleaning","07902 997506","109 Clermiston Cres","https://www.proshinespecialisedcleaning.co.uk/"
"Edinburgh","Any Level Window Cleaning","07970 429825","8 Moira Terrace Ln","https://anylevelwindowcleaning.co.uk/"
"Edinburgh","Aquarinse Window Cleaners Edinburgh","07889 540237","64 Cumberland St","https://www.carpetcleaninginedinburgh.co.uk/window-cleaning-edinburgh.html"
"Edinburgh","Henry's Window Cleaning","07455 134398","19 Cannon Wynd",""
"Edinburgh","Rise-N-Shine","07899 792316","2 Lismore Cres","http://www.risenshine.scot/"
"Edinburgh","Edinburgh City Window Cleaning,","07838 472184","1-4 Hamburg Place","http://edinburghcity-windowcleaning.co.uk/"
"Edinburgh","ClearPoint Window Cleaning","07751 895995","2 Pearce Grove","http://www.clearpointwindowcleaning.co.uk/"
"Edinburgh","Knowles Window Cleaning","07960 297635","124, 4 Restalrig Rd","http://knowleswindowcleaning.com/"
"Edinburgh","The Edinburgh power clean company","07931 782733","19 Balmwell Grove","http://www.edinburghpowerclean.co.uk/"
"Edinburgh","D A Tait Window Cleaning","07973 642611","65 Fox Covert Ave","http://www.dataitwindowcleaning.co.uk/"
"Edinburgh","Edinburgh external cleaning","07507 253546","44 Clovenstone Park","http://www.externalcleaning.co.uk/"
"Edinburgh","Hi and Low Window Cleaning","07757 298158","65 Magdalene Ave","http://www.hiandlow.co.uk/"
"Edinburgh","MT Cleaners Ltd","07747 675575","64, 5 Longstone St","https://mtcleaners.co.uk/"
"Edinburgh","Clearest View","07951 011774","15 Stewart Ave",""
"Edinburgh","AD cleaning services Edinburgh LTD","07481 519622","247 Dalry Rd","http://adcleaningservice.co.uk/"
"Edinburgh","Mr Sparkle Window Cleaning","07395 626944","46 Barntongate Ave","https://www.mrsparklewindowcleaning.co.uk/"
"Edinburgh","THRIFTY GLOW EDINBURGH","07404 314587","5 S Charlotte St","http://www.thriftyglow.co.uk/"
"Edinburgh","RD Window Cleaning Services","07788 688769","77 Sighthill View","http://www.rdwindowcleaningservices.co.uk/"
"Edinburgh","Lothian Window Cleaning 1980","07740 142617","7 Wheatfield Loan","http://www.lothianwindowcleaning.co.uk/"
"Edinburgh","S O'Rourke Window Cleaning Services","07932 793220","3 Craigmount Bank",""
"Edinburgh","Stellar Cleaning Services","07503 861790","15, 3 Juniper Pl","https://www.stellarcleaning.co.uk/contact"
"Edinburgh","iClean edinburgh","07766 357736","40 Findlay Gardens","http://icleanedinburgh.com/"
"Edinburgh","Skyline Window Cleaning","07874 984343","Stenhouse Street West",""
"Edinburgh","ECO Pressure Clean Ltd","07891 222281","8 Albany St","https://eco-pressure-clean.co.uk/"
"Edinburgh","Pixie cleaning service Edinburgh","07355 907816","Trafalgar Ln","http://www.pixiecleaningserviceedinburgh.com/"
"Edinburgh","BDS Pro Clean","07342 645905","17 Roseburn Ave","https://www.bdsproclean.co.uk/"
"Edinburgh","DNG Power Washing","07802 622266","Hay Gardens","https://www.dngpowerwashing.co.uk/"
"Edinburgh","Glass Act Window Cleaning","07594 321187","FLAT 8, 2 WELL SPRING CLOSE",""
"Edinburgh","Crystal Clean Edi","07462 224802","","https://www.crystalcleanedi.com/"
"Edinburgh","Cleaning ND Edinburgh","07947 540548","1, 8 Murrayburn Grove","http://ndcleaning.info/"
"Liverpool","Window Cleaner Liverpool","07597 744368","94 Thingwall Rd","https://www.window-cleaner-liverpool.com/"
"Liverpool","Clear Outlook Liverpool","07766 139607","7 Larkhill Pl",""
"Liverpool","JTC Traditional Window and Gutter cleaning services","07960 268876","1 Deysbrook Way","https://jtcwindows.wixsite.com/cleaning"
"Liverpool","Harris Window Cleaning","07912 639348","26 Ashlar Rd","http://www.harriswc.co.uk/"
"Liverpool","Pristine Sheen window cleaning service","07786 160845","52 Caradoc Rd",""
"Liverpool","Boss Exterior Cleaning","07488 366297","1 Grange Rd","http://bossexteriorcleaning.co.uk/"
"Liverpool","Jet Set Cleaning North West","07835 011038","Acuba Rd","http://www.jetsetcleaningnorthwest.com/"
"Liverpool","DJR Facilities","07847 709864","54 St James St","http://www.djrfacilities.co.uk/"
"Liverpool","Clean & Clear","07717 761819","45 Sapphire St","http://www.cleanandclearcleaning.co.uk/"
"Liverpool","Express Clean Liverpool","07791 248536","Merrivale Rd",""
"Liverpool","EnviroCleanLCR","07375 128987","31 Russell St","https://envirocleanlcr.com/"
"Liverpool","Monk Cleaning Services","07923 141592","","http://www.liverpoolwindowcleaner.co.uk/"
"Liverpool","81 Windows Cleaning","07833 918100","37 Fincham Rd","https://www.81windowscleaning.uk/"
"Liverpool","Real Clean","07464 300715","Wakefield Rd","https://www.realclean-windows.co.uk/"
"Liverpool","PAR window cleaning service","07710 667863","78 Deyes Ln",""
"Liverpool","Window Cleaning (merseyclean)","07462 342323","47 Hurstlyn Rd",""
"Liverpool","Eagle Cleaning Services North West ltd","07464 484994","2 Haresfinch Cl","https://ecsdrainjetters.com/"
"Liverpool","Northern Resurgence Property Services","07456 382628","Brewery Works, Unit A Stanhope St",""
"Liverpool","Diamond Cleaning Services","07593 985950","82 Seaview Rd","https://www.diamondcleaningwirral.co.uk/"
"Liverpool","Star Pulizia","07466 372043","72 Chelsea Rd","http://www.starpulizia.co.uk/"
"Liverpool","Deluxe Window Cleaning Wirral","07504 789668","183 New Chester Rd","https://www.deluxewindowcleaning.co.uk/wirral/"
"Liverpool","Liver Window Cleaning","07930 685914","1 Westerton Rd",""
"Liverpool","L and H Cleaning Services","07780 009493","96 Astley Rd",""
"Liverpool","Brothers Window Cleaning Ltd","07599 605456","","http://brotherswindowcleaning.co.uk/"
"Liverpool","Smart Cleaning Services","07552 169521","","http://www.smartcs.co.uk/"
"Liverpool","JL Window Cleaning","07851 234972","9 Tobin St","http://jlwindowcleaning.co.uk/"
"Liverpool","Golding Services","07708 316197","27 Lime Cl","https://www.goldingservicesnw.com/"
"Liverpool","Pure Gleam Ltd","07585 976153","8 Ionic Rd",""
"Liverpool","Excel Cleaning","07849 552923","250A Smithdown Ln","https://excel-cleaning.ueniweb.com/"
"Liverpool","Fresh Exteriors","07359 095462","29 Newbury Way","https://www.freshexteriors.co.uk/"
"Liverpool","Merseyside Exterior Cleaning","07305 390158","","https://www.merseysideexteriorcleaning.co.uk/"
"Liverpool","Compass Window Cleaning Wirral","07796 794144","21 Memorial Dr","http://www.compasswindowcleaning.co.uk/"
"Liverpool","Swipe Window Cleaning","07931 305261","54 St James St","http://www.swipewindowcleaning.co.uk/"
"Liverpool","DARS Window Cleaning Service and roof cleaning","07845 548695","",""
"Liverpool","C L M Window Cleaning Services","07916 186582","46 Gloucester Rd N",""
"Liverpool","Pureshire Cleaning Services","07585 004480","1 Norwood Grove",""
"Liverpool","Gutter Cleaning Liverpool","07424 826763","Level One Basecamp, 49 Jamaica St","https://www.guttercleaningliverpool.co.uk/"
"Liverpool","Window Cleaning Liverpool","07388 773430","",""
"Liverpool","Countess Cleaning","07399 406132","32 Countess Park",""
"Liverpool","Gr8cleaning Service","07776 343000","22 Acanthus Rd",""
"Liverpool","SJB window cleaning","07931 224253","Mount Pleasant Rd",""
"Liverpool","KNL Professional Cleaners","07511 841767","Manolis Yard, 14 Colquitt St","https://knlprofessionalcleaners.co.uk/"
